customer_id,age,marital_status,employment_status,city,household_dependents,monthly_income,credit_history_type,outstanding_liabilities,Total_Credits,Total_Debits,yearly_income,debt_to_income_ratio,spend_to_income,life_stability_score,life_stability_score_adj,base_risk_score,final_risk_label
39853,65,Married,Pensioner,Lahore,1,175041,No Credit History,0.0,421357.29,431121.95,2100492,0.0,1.0231718711408289,0.8,0.691375960094105,0.43526616487576386,Low
22805,25,Single,Salaried,Islamabad,1,135509,No Credit History,0.0,1176064.47,428963.59,1626108,0.0,0.36474465150311747,0.8,0.691375960094105,0.20481663800256486,Low
42321,38,Single,Salaried,Islamabad,1,387116,Thin File,4885604.759290556,3990795.58,1501026.6800000002,4645392,1.051709674357058,0.3761220723507787,0.8600000000000001,0.8032369721027786,0.6015173520399011,Low
56317,55,Single,Salaried,Karachi,4,720952,Thin File,20311914.67063444,7296278.438471088,2127581.908233024,8651424,2.3478114496322213,0.2915981941446656,0.8200000000000001,0.7296759754798756,1.1087649539335525,Medium
2504,65,Married,Pensioner,Karachi,3,142764,No Credit History,0.0,393206.5,363981.37,1713168,0.0,0.9256725011603288,0.76,0.612974991621968,0.42074162750062305,Low
49391,25,Single,Salaried,Islamabad,1,1052334,Thick File,22104812.846000984,10893719.19,1708932.4,12628008,1.7504590665085038,0.15687316822849293,0.8,0.691375960094105,0.8322452454598479,Low
34283,57,Single,Salaried,Rawalpindi,3,446739,Thin File,2223331.3982692403,4272401.45,1529717.73,5360868,0.41473339458010267,0.3580462627063609,0.7300000000000001,0.5536806348577195,0.4027893910648375,Low
83154,41,Single,Self-Employed,Islamabad,4,646962,Thick File,33827431.87807453,1595179.0050572138,2496811.253396376,7763544,4.357214633015527,1.5652222604851567,0.52,0.19887773620739518,2.490994210324167,Very High
29636,39,Married,Self-Employed,Karachi,3,131087,No Credit History,0.0,299743.21,412673.63,1573044,0.0,1.3767526318523382,0.63,0.3655577057360301,0.6404739947143108,Low
36351,55,Married,Salaried,Rawalpindi,6,730620,Thick File,39320537.67459194,6589412.27,2240421.5,8767440,4.484836302245085,0.34000318513942596,0.7300000000000002,0.5536806348577198,2.024515476982403,High
53993,41,Single,Salaried,Karachi,3,762493,Thick File,14872428.627435466,6934036.806500918,1694021.1097109476,9149916,1.6254167800030828,0.244305144705548,0.8200000000000001,0.7296759754798756,0.8032545187782061,Low
58164,29,Single,Salaried,Karachi,4,2910331,Thick File,60582848.76486327,28755007.11202508,6758136.084074623,34923972,1.734706665958746,0.23502466275599598,0.75,0.5931983578265585,0.8778417088914574,Low
74738,53,Married,Salaried,Lahore,3,619370,Thick File,32570445.40846631,5640455.781504737,1900673.0327543071,7432440,4.3822003307481765,0.33697147347829753,0.8300000000000001,0.7484887014643447,1.9336979726505887,High
57885,54,Married,Salaried,Karachi,3,608097,Thin File,12001161.140435072,5862842.1532294415,1635706.469715623,7297164,1.6446333802833115,0.2789954339499298,0.8300000000000001,0.7484887014643447,0.8183795786297139,Low
68563,43,Single,Salaried,Karachi,3,2191801,Thick File,104846552.20460267,19560404.21602601,6338908.149634204,26301612,3.9863164363570656,0.3240683451915751,0.8200000000000001,0.7296759754798756,1.7755315014899087,High
8332,63,Married,Salaried,Faisalabad,3,50944,No Credit History,0.0,455144.33,171727.78,611328,0.0,0.3773031791845475,0.78,0.6523863358043704,0.218959528763499,Low
81621,37,Married,Salaried,Rawalpindi,3,604408,Thick File,32866300.38768063,5981548.861904684,1875155.9989779613,7252896,4.531472098346445,0.3134899887603481,0.7700000000000001,0.632716080795398,2.0141313152058506,High
81607,50,Married,Salaried,Lahore,4,742625,Thin File,36538341.328299634,7624717.775141046,2126954.0429935185,8911500,4.10013322427946,0.27895508093072885,0.8300000000000001,0.7484887014643447,1.8005653926714533,High
70687,47,Single,Self-Employed,Karachi,1,627418,Thick File,27936656.03539046,1862339.0285620529,1964032.788168765,7529016,3.710531671716302,1.0546048294334471,0.66,0.4193591638191916,1.9984845680334296,High
11617,62,Married,Salaried,Lahore,3,106922,No Credit History,0.0,948948.98,332918.38,1283064,0.0,0.35082816483119583,0.8,0.691375960094105,0.1999458676673923,Low
52201,51,Married,Pensioner,Lahore,4,554123,Thick File,17819958.2646668,1920981.5157925896,1112516.109051178,6649476,2.679903737491956,0.5791391123579063,0.6900000000000001,0.4757684710474996,1.4057180665601745,Medium
51739,50,Single,Self-Employed,Lahore,1,687635,Thick File,8096329.77400031,2773593.1818025545,2068575.9400744368,8251620,0.9811805188338522,0.7458105997071542,0.66,0.4193591638191916,0.798666126476247,Low
8260,44,Single,Salaried,Karachi,1,409815,Thin File,4962762.288992484,4358228.82,1041820.92,4917780,1.0091466637071647,0.23904680639351872,0.8600000000000001,0.8032369721027786,0.5365158046949028,Low
69562,38,Married,Salaried,Karachi,1,2310310,Thick File,110263308.53949578,19107900.09331484,7869133.321631795,27723720,3.9772189504971496,0.4118261489423827,0.8700000000000001,0.8208390099170871,1.779816979849422,High
28662,37,Married,Self-Employed,Rawalpindi,1,732906,Thick File,29089203.410207786,3077799.46,1728383.18,8794872,3.3075183018797185,0.5615644036910696,0.6100000000000001,0.3314549365242275,1.686691127912705,High
61666,22,Single,Salaried,Faisalabad,1,68488,No Credit History,0.0,652662.3630082532,189744.2590881624,821856,0.0,0.2907230125705141,0.78,0.6523863358043704,0.1886564704485873,Low
40606,64,Married,Self-Employed,Karachi,3,162350,No Credit History,0.0,578311.4299999999,508025.8,1948200,0.0,0.8784625293286538,0.5499999999999999,0.23905773332235525,0.49769745193444004,Low
71590,33,Married,Salaried,Karachi,1,615466,Thin File,36309082.32313392,5494494.856083979,2177617.3447334887,7385592,4.916204064200928,0.3963270519755226,0.99,1.0,2.105196093871804,High
41864,30,Single,Salaried,Karachi,3,772106,Thick File,22602751.061696246,7482724.78,1872312.52,9265272,2.439512690203111,0.2502179787216524,0.85,0.7852953947466808,1.1170575199471524,Medium
31231,65,Married,Pensioner,Karachi,5,128601,No Credit History,0.0,246739.89,380169.51,1543212,0.0,1.5407641189913839,0.6200000000000001,0.348316411917289,0.7021883386676622,Low
22680,58,Married,Salaried,Lahore,3,2919110,Thick File,131730874.0611646,25114119.05,8062931.58,35029320,3.760588852440634,0.3210517256406919,0.8,0.691375960094105,1.6937596549269696,High
22239,38,Single,Salaried,Faisalabad,3,495261,Thin File,7191681.968768183,4943108.51,1488766.81,5943132,1.210082622880589,0.30118022005949857,0.8,0.691375960094105,0.6666021361495339,Low
33210,23,Single,Salaried,Karachi,3,58819,No Credit History,0.0,531590.89,156765.68,705828,0.0,0.29489855460360764,0.66,0.4193591638191916,0.24837470315646476,Low
58232,36,Married,Salaried,Islamabad,2,654397,Thick File,14444974.863651028,5745007.911476935,1578240.6099289495,7852764,1.8394762690149302,0.27471508473660716,0.8700000000000001,0.8208390099170871,0.8767310347845129,Low
36174,34,Single,Self-Employed,Islamabad,1,313360,Thin File,4991855.162004391,998713.2,783111.62,3760320,1.3275077212834732,0.7841198412919332,0.78,0.6523863358043704,0.8923484490144733,Low
68100,47,Married,Salaried,Rawalpindi,3,538699,Thin File,27458623.55629604,4196550.350102572,1426367.1751411762,6464388,4.247675001658477,0.3398903185365081,0.7700000000000001,0.632716080795398,1.9098525919523193,High
31767,53,Married,Salaried,Lahore,2,107353,No Credit History,0.0,997531.49,306988.57,1288236,0.0,0.30774794112219844,0.8700000000000001,0.8208390099170871,0.15250202691349768,Low
48128,48,Married,Salaried,Karachi,1,535541,Thick File,25202330.991674848,4526261.7,1835091.34,6426492,3.921630505421051,0.40543191185080796,0.8700000000000001,0.8208390099170871,1.7553436188369316,High
20959,55,Single,Salaried,Islamabad,1,296461,Thin File,4941471.671601243,2489764.49,1131859.76,3557532,1.3890163974870349,0.4546049676349237,0.8600000000000001,0.8032369721027786,0.7639090546413425,Low
41744,63,Married,Salaried,Karachi,1,178300,No Credit History,0.0,1503633.94,405258.62,2139600,0.0,0.2695192890370052,0.8400000000000001,0.7670375518339256,0.15257236320447043,Low
33486,53,Married,Self-Employed,Lahore,3,522051,Thick File,4719919.860078061,2068682.34,1516844.31,6264612,0.7534256082663144,0.7332414201199107,0.63,0.3655577057360301,0.716615313914487,Low
25993,34,Married,Self-Employed,Faisalabad,6,701654,Thin File,8778630.060212154,1717810.02,1819652.99,8419848,1.0426113413924827,1.05928589863162,0.5900000000000002,0.2989368957088709,0.9630603771508424,Low
28682,56,Single,Self-Employed,Islamabad,1,230708,Thin File,3554747.043231984,693939.0800000001,672526.11,2768496,1.2839988785366154,0.9691414711195236,0.58,0.28330762062109155,1.0319721611512067,Medium
40286,26,Single,Salaried,Rawalpindi,1,167966,No Credit History,0.0,1721601.73,503285.78,2015592,0.0,0.29233560753008336,0.8300000000000001,0.7484887014643447,0.165195287269443,Low
65282,47,Single,Salaried,Karachi,1,132587,No Credit History,0.0,1165670.1961407026,438089.2473108351,1591044,0.0,0.37582574636935223,0.8600000000000001,0.8032369721027786,0.18072976820357864,Low
69750,51,Single,Salaried,Lahore,1,665690,Thin File,33418017.21503252,6180350.32590269,1896304.707328315,7988280,4.183380281068295,0.306827979079546,0.8600000000000001,0.8032369721027786,1.8299326620794647,High
21403,65,Married,Self-Employed,Faisalabad,5,87448,No Credit History,0.0,337605.53,169537.0,1049376,0.0,0.5021733436257882,0.39,0.07014789682814437,0.40822369606198977,Low
38473,62,Married,Salaried,Karachi,5,73473,No Credit History,0.0,740059.3300000001,230950.74,881676,0.0,0.31207015244284203,0.7600000000000001,0.6129749916219682,0.20598080544950265,Low
45316,37,Single,Self-Employed,Karachi,3,734811,Thick File,33782471.550499275,2306599.3200000003,2390692.29,8817732,3.8311969244815276,1.0364571049743025,0.62,0.3483164119172887,2.058159653554295,High
80517,39,Single,Self-Employed,Karachi,1,706705,Thick File,36920535.4444439,2752272.276378179,1851856.976262198,8480460,4.353600051275974,0.6728463311241851,0.66,0.4193591638191916,2.1220964454490567,High
52487,36,Married,Salaried,Karachi,2,1405539,Thick File,48825356.60493408,12101785.996962557,3567533.495318883,16866468,2.8948179138700625,0.29479394210246,0.8700000000000001,0.8208390099170871,1.3058952928046141,Medium
76976,58,Married,Salaried,Karachi,2,661875,Thin File,32323821.11328682,6282750.308735886,1702901.761677259,7942500,4.069728302619895,0.2710439547892736,0.8400000000000001,0.7670375518339256,1.7809973172657223,High
13553,39,Single,Self-Employed,Lahore,3,569896,Thick File,29229316.18857202,1372732.51,1215469.87,6838752,4.27407104607697,0.8854376039818538,0.62,0.3483164119172887,2.182452476845115,High
61982,61,Married,Salaried,Faisalabad,2,146278,No Credit History,0.0,1322610.3004361494,449765.79563970736,1755336,0.0,0.34005893907861734,0.8200000000000001,0.7296759754798756,0.18660163480754716,Low
65771,24,Single,Salaried,Karachi,1,198545,No Credit History,0.0,1725609.635958072,470870.5575485288,2382540,0.0,0.2728718447467716,0.8,0.691375960094105,0.17266115563784382,Low
41039,34,Single,Salaried,Lahore,2,303862,Thin File,4860833.37166785,2655999.34,689595.02,3646344,1.3330700665098474,0.25963664598024866,0.98,0.9875189794457219,0.6272211078355955,Low
16669,64,Married,Pensioner,Karachi,3,64833,No Credit History,0.0,180367.69,136264.56,777996,0.0,0.7554779047294738,0.76,0.612974991621968,0.36117351874982384,Low
65333,23,Single,Salaried,Karachi,1,131713,No Credit History,0.0,1288747.109309364,572929.309451478,1580556,0.0,0.44456267699861757,0.8,0.691375960094105,0.2327529469259899,Low
43827,35,Married,Self-Employed,Lahore,5,367267,Thin File,5813843.151369204,999272.44,824946.15,4407204,1.3191678515905667,0.8255459586717326,0.6100000000000001,0.3314549365242275,0.9837444920402761,Low
39476,54,Single,Salaried,Rawalpindi,1,656362,Thin File,28853935.611390647,5713168.25,1351853.14,7876344,3.6633661439907277,0.23662053071506675,0.8000000000000002,0.6913759600941051,1.625319653323038,High
55434,45,Single,Salaried,Karachi,2,564957,Thick File,13181906.306940384,5571791.445287083,1116934.773215026,6779484,1.9443816612825877,0.2004623797786632,0.8600000000000001,0.8032369721027786,0.8971052544098725,Low
47000,59,Married,Self-Employed,Karachi,6,385209,No Credit History,0.0,1135678.43,1212024.44,4622508,0.0,1.0672240845288534,0.4099999999999999,0.08553382820845162,0.6021449725329857,Low
41244,65,Married,Salaried,Faisalabad,2,96352,No Credit History,0.0,859235.51,257084.88,1156224,0.0,0.29920153183434905,0.8200000000000001,0.7296759754798756,0.17230154227205324,Low
52005,27,Single,Salaried,Karachi,2,1788399,Thick File,48810486.88502244,14901788.186161209,4943018.612071953,21460788,2.274403186435617,0.33170638440264394,0.89,0.8549417791288897,1.06212306433295,Medium
24286,65,Married,Pensioner,Karachi,3,176292,No Credit History,0.0,456755.32,485915.14,2115504,0.0,1.0638388977299755,0.76,0.612974991621968,0.4690998662999994,Low
20337,34,Single,Salaried,Lahore,1,499456,Thin File,5363850.872752028,4050767.52,1248059.81,5993472,0.8949487004866841,0.3081044507574084,0.98,0.9875189794457219,0.46893629309833607,Low
50461,48,Married,Self-Employed,Lahore,3,514187,Thick File,12350835.383297438,1986399.3404731937,1633999.795243238,6170244,2.0016766568098086,0.8225933926561814,0.63,0.3655577057360301,1.2471889237195795,Medium
45848,35,Married,Salaried,Rawalpindi,3,599105,Thin File,12270665.258347085,5781026.62,1349614.29,7189260,1.7068048104453413,0.23345577615489752,0.89,0.8549417791288897,0.8006960010501283,Low
50814,36,Single,Salaried,Lahore,5,1885115,Thin File,74509280.52538955,17713692.61077154,5346812.685788232,22621380,3.293754723700978,0.30184628927627394,0.7800000000000001,0.6523863358043707,1.5100515067759945,High
55286,35,Single,Salaried,Lahore,1,529852,Thin File,19592196.552636232,4546020.495606237,1151130.6209009415,6358224,3.0813940294085587,0.2532171530674718,0.98,0.9875189794457219,1.3243038704756083,Medium
1240,56,Married,Pensioner,Karachi,3,505804,Thick File,3404929.614514623,1547984.52,1654056.12,6069648,0.560976361979848,1.068521700383864,0.76,0.612974991621968,0.6951293920207996,Low
12091,27,Married,Salaried,Lahore,1,2434746,Thick File,15564341.5448442,21370440.18,6079623.3100000005,29216952,0.532716109884703,0.28448749648134314,0.9,0.8714065277578947,0.3448054357828776,Low
42307,22,Single,Self-Employed,Faisalabad,1,59401,No Credit History,0.0,182523.6,173584.44,712812,0.0,0.9510194242310351,0.5800000000000001,0.28330762062109177,0.5120298933255893,Low
37611,62,Married,Salaried,Lahore,5,182701,No Credit History,0.0,1610495.47,623316.85,2192412,0.0,0.3870339746848374,0.7600000000000001,0.6129749916219682,0.23221814323420104,Low
71924,44,Single,Self-Employed,Karachi,1,532919,Thick File,27778930.67976384,1177804.642689288,1310673.2097805368,6395028,4.3438318543612295,1.1128094163209066,0.66,0.4193591638191916,2.272176246502011,High
47653,47,Single,Salaried,Karachi,2,588925,Thin File,12625013.002350733,4326315.99,1593494.24,7067100,1.7864486445503938,0.36832581701323736,0.8600000000000001,0.8032369721027786,0.892684250749096,Low
11040,58,Married,Salaried,Karachi,3,506080,Thick File,8921829.090134962,4700320.359999999,1205225.94,6072960,1.4691069299037094,0.25641351892586345,0.8,0.691375960094105,0.7545435135620097,Low
81528,46,Single,Salaried,Lahore,1,739464,Thin File,41712088.617569074,6393338.115928387,2289508.764861376,8873568,4.700711587138058,0.3581084505837155,0.8600000000000001,0.8032369721027786,2.054813349533829,High
8334,65,Married,Pensioner,Lahore,3,59114,No Credit History,0.0,96960.29,183411.08,709368,0.0,1.8915907575074549,0.76,0.612974991621968,0.7588130172221171,Low
64519,53,Married,Salaried,Karachi,3,336264,No Credit History,0.0,2900752.012769291,849924.1897903999,4035168,0.0,0.29300122625021224,0.8300000000000001,0.7484887014643447,0.16542825382148812,Low
63743,24,Single,Salaried,Karachi,2,125931,No Credit History,0.0,1126961.9215360614,235586.4037524108,1511172,0.0,0.20904539027007582,0.8,0.691375960094105,0.1503218965710003,Low
43689,61,Single,Salaried,Lahore,4,77482,No Credit History,0.0,646711.5,187535.06,929784,0.0,0.28998211724684464,0.79,0.6719509733853605,0.1835059976900555,Low
74967,44,Married,Salaried,Karachi,1,2554538,Thick File,118282910.68246546,21814580.901411105,5604701.463683064,30654456,3.858587698436983,0.25692454198815134,0.8700000000000001,0.8208390099170871,1.6781489165913746,High
9245,47,Married,Self-Employed,Karachi,6,670900,Thick File,11939541.010951372,2268881.8,1870136.9,8050800,1.4830252307753442,0.8242545185674641,0.49,0.16279123216862826,1.091001365766593,Medium
13508,63,Married,Salaried,Karachi,3,163204,No Credit History,0.0,1586515.6800000002,558406.52,1958448,0.0,0.3519701538845466,0.8,0.691375960094105,0.20034556383606505,Low
566,50,Single,Self-Employed,Islamabad,1,345121,Thin File,3039563.193505724,1262476.61,796347.0,4141452,0.7339364212284248,0.6307810876741013,0.66,0.4193591638191916,0.6595081582225075,Low
22032,43,Single,Self-Employed,Karachi,5,233617,Thin File,2808062.2413860788,616400.25,770395.9,2803404,1.0016612802595697,1.2498285816260106,0.48,0.15165789810919594,1.0501900411456326,Medium
726,54,Married,Salaried,Karachi,3,127632,No Credit History,0.0,1233412.9,268430.44,1531584,0.0,0.21763208603373127,0.8300000000000001,0.7484887014643447,0.13904905474571977,Low
16646,26,Married,Salaried,Faisalabad,1,280128,Thin File,1033193.5414261906,2471019.56,877455.5,3361536,0.30735748005337754,0.35509842135833947,0.8800000000000001,0.8380803037358284,0.28770736356281273,Low
58737,31,Single,Salaried,Karachi,1,619807,Thick File,14748218.446504856,5518539.61870587,2014771.3071580604,7437684,1.9829044180420192,0.36509132511024917,0.98,0.9875189794457219,0.9240639861439645,Low
48476,57,Married,Salaried,Islamabad,1,1261231,Thick File,65803982.4531294,11547328.62,4091892.82,15134772,4.347867156853255,0.35435836289914446,0.8400000000000001,0.7670375518339256,1.9214129017975212,High
68082,52,Married,Self-Employed,Karachi,2,683572,Thin File,24982897.910039265,1950660.0817167268,1703110.0653818136,8202864,3.04563075340619,0.8730937841252003,0.67,0.4379080141887725,1.6643581222591028,High
44597,39,Married,Self-Employed,Karachi,1,400615,Thin File,2606995.373915437,1413242.41,985267.18,4807380,0.5422901521463427,0.6971673619903879,0.67,0.4379080141887725,0.6014476340079797,Low
51721,35,Single,Salaried,Islamabad,1,1339421,Thick File,51717802.61712283,11505905.988410836,4616232.100062286,16073052,3.217671379365378,0.4012054073365899,0.98,0.9875189794457219,1.4306106994525274,Medium
8660,23,Single,Salaried,Karachi,2,198228,No Credit History,0.0,1591091.7,644969.65,2378736,0.0,0.40536271079617175,0.8,0.691375960094105,0.21903295875513387,Low
77054,56,Married,Salaried,Karachi,3,727453,Thin File,32826500.065492675,6650183.534820771,2421645.647723169,8729436,3.760437249904281,0.3641471353228298,0.8,0.691375960094105,1.7087824073011766,High
44132,24,Married,Salaried,Lahore,1,186088,No Credit History,0.0,1507824.09,598573.0,2233056,0.0,0.39697774229237687,0.81,0.7106282446056177,0.21128514865092748,Low
54426,43,Single,Salaried,Karachi,5,2787844,Thick File,95022870.84423088,25931049.29696428,7816341.475148512,33454128,2.8403929106697374,0.3014278783788238,0.7800000000000001,0.6523863358043707,1.3285603377493906,Medium
32288,22,Single,Salaried,Karachi,1,102582,No Credit History,0.0,956595.38,240957.97,1230984,0.0,0.25189094903327985,0.8,0.691375960094105,0.1653178421381217,Low
2216,27,Single,Self-Employed,Karachi,1,286460,Thin File,881990.4493639362,595375.78,883891.06,3437520,0.2565774723598594,1.4845910853291928,0.6900000000000001,0.4757684710474996,0.7532957510472863,Low
35136,65,Married,Pensioner,Lahore,4,98465,No Credit History,0.0,293874.16000000003,294874.51,1181580,0.0,1.0034005936398298,0.66,0.4193591638191916,0.4963504168191425,Low
1892,65,Married,Self-Employed,Karachi,5,102756,No Credit History,0.0,456708.35,393201.76,1233072,0.0,0.8609452817202013,0.4099999999999999,0.08553382820845162,0.5299473915499575,Low
34252,39,Married,Self-Employed,Lahore,3,599840,Thick File,16651398.763401937,1829072.04,1838485.27,7198080,2.3133108342906863,1.005145901663938,0.63,0.3655577057360301,1.435735972864645,Medium
6575,65,Married,Salaried,Karachi,5,76855,No Credit History,0.0,689908.2,175191.78,922260,0.0,0.25393454674905047,0.7600000000000001,0.6129749916219682,0.1856333434566756,Low
30549,50,Married,Salaried,Karachi,4,370089,Thin File,4063802.4356959295,3348258.94,962460.94,4441068,0.9150505060146396,0.28745108123236096,0.8300000000000001,0.7484887014643447,0.529505905471096,Low
28424,32,Single,Self-Employed,Lahore,1,344321,Thin File,3506822.9951301413,915602.49,469686.64,4131852,0.8487288863205301,0.5129803950397787,0.78,0.6523863358043704,0.6059381088410419,Low
81760,40,Single,Salaried,Islamabad,2,1809099,Thick File,97739636.44047022,15743600.24627944,6603473.463643145,21709188,4.502224216688621,0.4194385617587775,0.8600000000000001,0.8032369721027786,1.9968839402653258,High
41101,24,Single,Salaried,Lahore,1,56041,No Credit History,0.0,540982.44,202780.14,672492,0.0,0.37483613176773034,0.8,0.691375960094105,0.20834865609517939,Low
66346,34,Single,Salaried,Rawalpindi,2,184031,No Credit History,0.0,1593842.977941508,407710.7091110637,2208372,0.0,0.2558034003037317,0.92,0.9030890950320255,0.11375891634829972,Low
66240,64,Married,Salaried,Faisalabad,3,99658,No Credit History,0.0,864606.098801666,302173.46940765926,1195896,0.0,0.34949223737171214,0.78,0.6523863358043704,0.20922569912900663,Low
42666,63,Single,Salaried,Lahore,3,168623,No Credit History,0.0,1533213.8,497528.0,2023476,0.0,0.32449986785935014,0.79,0.6719509733853605,0.19558721040443244,Low
19428,24,Single,Salaried,Islamabad,1,196820,No Credit History,0.0,1794656.37,384640.19,2361840,0.0,0.214325138842519,0.8,0.691375960094105,0.15216980857135542,Low
27118,65,Married,Self-Employed,Faisalabad,3,185543,No Credit History,0.0,507944.08,442651.39,2226516,0.0,0.8714552171663913,0.5299999999999999,0.21181460319313744,0.5020556752099525,Low
68576,49,Married,Salaried,Karachi,3,629596,Thick File,36906821.65291475,5449233.35945841,1745659.7940512362,7555152,4.8849866644546776,0.32034955351502525,0.8300000000000001,0.7484887014643447,2.128994834146044,High
20576,37,Single,Salaried,Faisalabad,1,406768,Thin File,1550618.986558892,3469403.06,1352842.19,4881216,0.31767056997443305,0.3899350339723762,0.8400000000000001,0.7670375518339256,0.32178610192162344,Low
8482,26,Single,Salaried,Islamabad,2,197948,No Credit History,0.0,1736220.09,504249.41,2375376,0.0,0.29042926209357356,0.89,0.8549417791288897,0.13791479695052833,Low
41809,29,Single,Salaried,Karachi,2,240301,Thin File,3417891.5766747966,2009432.3,778915.87,2883612,1.1852809571446643,0.3876296217445983,0.89,0.8549417791288897,0.6460473056862528,Low
69,32,Single,Self-Employed,Lahore,1,686146,Thin File,20973823.22403216,1712862.79,2292481.27,8233752,2.547298081935681,1.3383908769535025,0.78,0.6523863358043704,1.5742594557569056,High
923,24,Single,Salaried,Lahore,1,69426,No Credit History,0.0,726341.51,243009.72,833112,0.0,0.33456629159705936,0.8,0.691375960094105,0.19425421203544452,Low
37307,43,Single,Self-Employed,Faisalabad,1,239719,Thin File,2383043.3634367115,522632.46,742658.47,2876628,0.8284152608614845,1.4209929651270317,0.6400000000000001,0.38315974355033877,0.9829237062514702,Low
34960,28,Single,Salaried,Karachi,1,101279,No Credit History,0.0,974661.86,264785.04,1215348,0.0,0.2716683387320206,0.89,0.8549417791288897,0.1313484737739848,Low
75527,43,Single,Self-Employed,Lahore,1,656923,Thick File,27792917.80938116,1845491.262525804,2149703.5411802693,7883076,3.5256433254909423,1.1648401810355526,0.66,0.4193591638191916,1.9631116026040227,High
19623,24,Single,Salaried,Karachi,1,198953,No Credit History,0.0,1729577.5,474323.45,2387436,0.0,0.27424222144297006,0.8,0.691375960094105,0.1731407874815133,Low
24734,50,Single,Salaried,Rawalpindi,1,509978,Thin File,15500162.439632565,4737343.95,1414684.11,6119736,2.5328151258187344,0.2986238335884745,0.8000000000000002,0.6913759600941051,1.1948004020599334,Medium
21215,57,Single,Salaried,Islamabad,4,855752,Thin File,6906460.021922764,7755813.93,3221648.5700000003,10269024,0.6725526544070897,0.4153849207435898,0.79,0.6719509733853605,0.4964180406767521,Low
10581,22,Married,Salaried,Islamabad,3,171347,No Credit History,0.0,1691894.04,508845.55,2056164,0.0,0.30075479741343764,0.67,0.4379080141887725,0.24578717554751,Low
62158,35,Single,Salaried,Rawalpindi,1,129966,No Credit History,0.0,1198993.5731779907,271098.73607486923,1559592,0.0,0.2261050568029757,0.92,0.9030890950320255,0.10336449612303512,Low
83002,55,Married,Salaried,Lahore,3,507186,Thick File,27548280.30226108,4354555.824448387,1476433.1252232385,6086232,4.526326925416933,0.3390547384601567,0.8300000000000001,0.7484887014643447,1.9920777532617422,High
24783,40,Single,Salaried,Rawalpindi,4,631134,Thick File,24981639.591973,5852240.44,1850379.39,7573608,3.2985119237041416,0.31618302302989054,0.7600000000000001,0.6129749916219682,1.5268250796366263,High
11340,54,Single,Salaried,Karachi,5,2099758,Thick File,14448203.62879642,18657648.77,6812900.14,25197096,0.5734074694714403,0.36515317974049416,0.7800000000000001,0.6523863358043707,0.4440700167466564,Low
74535,27,Single,Salaried,Islamabad,3,2712140,Thick File,147425329.33472794,24568664.25436464,7215208.082861922,32545680,4.5297970361943865,0.29367521630342275,0.75,0.5931983578265585,2.0164055507273133,High
67513,35,Single,Salaried,Karachi,1,195538,No Credit History,0.0,1709534.161717263,591940.6532362661,2346456,0.0,0.34625824989855697,0.98,0.9875189794457219,0.12431064260306446,Low
25676,48,Single,Self-Employed,Lahore,6,407150,Thin File,6924212.205478032,1283439.4,629183.56,4885800,1.417211262897943,0.49023200454029664,0.48,0.15165789810919594,0.950551232220982,Low
70185,38,Single,Self-Employed,Karachi,1,744525,Thick File,36947779.9796204,2360892.1722418377,2109674.66566841,8934300,4.135497559307706,0.8935917518305676,0.66,0.4193591638191916,2.112116345908983,High
24804,65,Married,Pensioner,Karachi,6,73376,No Credit History,0.0,240386.76,221691.54,880512,0.0,0.9222247422248121,0.6200000000000001,0.348316411917289,0.48569955679936194,Low
69382,52,Married,Salaried,Lahore,5,1538654,Thick File,70392808.92126743,12569712.970030656,4016263.629834416,18463848,3.8124666704795644,0.3195190948187201,0.7900000000000001,0.6719509733853607,1.7188306080320377,High
80464,44,Single,Self-Employed,Faisalabad,1,780351,Thin File,39995062.1430119,2001850.4740905133,1951478.2279945689,9364212,4.271054293939266,0.9748366715773306,0.6400000000000001,0.38315974355033877,2.2038246167401874,High
52759,55,Single,Salaried,Karachi,2,2937489,Thick File,107547795.23740289,24193527.391073577,7532641.840496354,35249868,3.05101262184557,0.3113494534048862,0.8600000000000001,0.8032369721027786,1.3785681144042434,Medium
12375,26,Single,Salaried,Islamabad,1,1257729,Thin File,37587839.3111281,10250634.34,4165267.37,15092748,2.490456795586285,0.40634236140918073,0.89,0.8549417791288897,1.1746670999455049,Medium
68756,59,Married,Self-Employed,Karachi,4,695909,Thin File,39256526.204341926,1813894.9817671648,2345003.686552673,8350908,4.700868636497168,1.2927994273784562,0.44999999999999996,0.1208580178068054,2.5526127497296254,Very High
46591,36,Married,Salaried,Lahore,5,736892,Thin File,39011409.11683121,6924523.62,2047827.77,8842704,4.411705368078118,0.2957355027788175,0.7900000000000001,0.6719509733853607,1.9502018298574932,High
27940,26,Single,Salaried,Islamabad,1,172188,No Credit History,0.0,1762395.46,527766.91,2066256,0.0,0.29945981053547965,0.89,0.8549417791288897,0.14107548890519545,Low
33633,65,Married,Self-Employed,Faisalabad,3,194755,No Credit History,0.0,695244.39,610380.2000000001,2337060,0.0,0.8779349115856777,0.5299999999999999,0.21181460319313744,0.5043235682567029,Low
76964,46,Married,Salaried,Lahore,4,850701,Thick File,38041357.79856071,8263656.421716985,2859052.6788582285,10208412,3.7264712740913506,0.345979090486569,0.8300000000000001,0.7484887014643447,1.6745590159407533,High
